set STUDENTS := 1..200;
set ROOMS := 1..100;

param roomRanking := 
   129 78 23
   129 79 89
   129 80 8
   129 81 44
   129 82 95
   129 83 32
   129 84 60
   129 85 38
   129 86 25
   129 87 75
   129 88 60
   129 89 85
   129 90 60
   129 91 60
   129 92 25
   129 93 7
   129 94 48
   129 95 93
   129 96 84
   129 97 1
   129 98 21
   129 99 70
   129 100 91
   130 1 81
   130 2 99
   130 3 78
   130 4 40
   130 5 81
   130 6 84
   130 7 44
   130 8 50
   130 9 66
   130 10 71
   130 11 77
   130 12 92
   130 13 96
   130 14 74
   130 15 32
   130 16 39
   130 17 83
   130 18 58
   130 19 31
   130 20 57
   130 21 25
   130 22 79
   130 23 46
   130 24 71
   130 25 72
   130 26 31
   130 27 54
   130 28 64
   130 29 4
   130 30 60
   130 31 59
   130 32 68
   130 33 75
   130 34 80
   130 35 80
   130 36 75
   130 37 93
   130 38 40
   130 39 89
   130 40 92
   130 41 7
   130 42 99
   130 43 85
   130 44 55
   130 45 49
   130 46 77
   130 47 63
   130 48 66
   130 49 59
   130 50 70
   130 51 34
   130 52 61
   130 53 97
   130 54 94
   130 55 41
   130 56 78
   130 57 44
   130 58 12
   130 59 43
   130 60 50
   130 61 25
   130 62 95
   130 63 21
   130 64 58
   130 65 31
   130 66 89
   130 67 32
   130 68 97
   130 69 70
   130 70 83
   130 71 11
   130 72 91
   130 73 96
   130 74 38
   130 75 19
   130 76 13
   130 77 74
   130 78 100
   130 79 28
   130 80 91
   130 81 68
   130 82 94
   130 83 55
   130 84 35
   130 85 48
   130 86 15
   130 87 44
   130 88 96
   130 89 71
   130 90 49
   130 91 86
   130 92 17
   130 93 53
   130 94 55
   130 95 20
   130 96 34
   130 97 13
   130 98 7
   130 99 39
   130 100 72
   131 1 91
   131 2 4
   131 3 58
   131 4 77
   131 5 10
   131 6 27
   131 7 66
   131 8 93
   131 9 83
   131 10 82
   131 11 59
   131 12 84
   131 13 59
   131 14 43
   131 15 64
   131 16 92
   131 17 35
   131 18 95
   131 19 55
   131 20 94
   131 21 4
   131 22 79
   131 23 82
   131 24 69
   131 25 64
   131 26 21
   131 27 73
   131 28 48
   131 29 58
   131 30 15
   131 31 78
   131 32 60
   131 33 47
   131 34 67
   131 35 20
   131 36 49
   131 37 6
   131 38 86
   131 39 99
   131 40 85
   131 41 58
   131 42 76
   131 43 19
   131 44 39
   131 45 39
   131 46 13
   131 47 33
   131 48 17
   131 49 54
   131 50 66
   131 51 55
   131 52 74
   131 53 1
   131 54 44
   131 55 95
   131 56 53
   131 57 3
   131 58 96
   131 59 98
   131 60 17
   131 61 1
   131 62 8
   131 63 82
   131 64 100
   131 65 49
   131 66 21
   131 67 26
   131 68 90
   131 69 54
   131 70 56
   131 71 3
   131 72 69
   131 73 69
   131 74 44
   131 75 52
   131 76 64
   131 77 36
   131 78 88
   131 79 12
   131 80 89
   131 81 82
   131 82 94
   131 83 97
   131 84 6
   131 85 9
   131 86 25
   131 87 78
   131 88 91
   131 89 53
   131 90 56
   131 91 100
   131 92 63
   131 93 100
   131 94 14
   131 95 73
   131 96 15
   131 97 34
   131 98 19
   131 99 66
   131 100 22
   132 1 54
   132 2 84
   132 3 40
   132 4 5
   132 5 11
   132 6 75
   132 7 66
   132 8 36
   132 9 34
   132 10 99
   132 11 8
   132 12 55
   132 13 83
   132 14 3
   132 15 48
   132 16 1
   132 17 35
   132 18 28
   132 19 88
   132 20 72
   132 21 89
   132 22 46
   132 23 36
   132 24 5
   132 25 9
   132 26 9
   132 27 37
   132 28 28
   132 29 13
   132 30 17
   132 31 63
   132 32 63
   132 33 23
   132 34 47
   132 35 94
   132 36 47
   132 37 27
   132 38 14
   132 39 64
   132 40 41
   132 41 46
   132 42 19
   132 43 13
   132 44 60
   132 45 45
   132 46 34
   132 47 69
   132 48 64
   132 49 71
   132 50 8
   132 51 32
   132 52 58
   132 53 82
   132 54 55
   132 55 76
   132 56 89
   132 57 56
   132 58 3
   132 59 90
   132 60 24
   132 61 94
   132 62 96
   132 63 70
   132 64 69
   132 65 38
   132 66 73
   132 67 39
   132 68 6
   132 69 73
   132 70 17
   132 71 77
   132 72 22
   132 73 83
   132 74 59
   132 75 92
   132 76 54
   132 77 77
   132 78 94
   132 79 74
   132 80 44
   132 81 64
   132 82 34
   132 83 51
   132 84 12
   132 85 16
   132 86 77
   132 87 80
   132 88 31
   132 89 87
   132 90 27
   132 91 38
   132 92 8
   132 93 66
   132 94 76
   132 95 18
   132 96 33
   132 97 56
   132 98 92
   132 99 5
   132 100 86
   133 1 17
   133 2 9
   133 3 26
   133 4 89
   133 5 31
   133 6 13
   133 7 17
   133 8 17
   133 9 70
   133 10 97
   133 11 74
   133 12 9
   133 13 94
   133 14 90
   133 15 58
   133 16 54
   133 17 34
   133 18 33
   133 19 38
   133 20 44
   133 21 18
   133 22 69
   133 23 4
   133 24 44
   133 25 71
   133 26 64
   133 27 31
   133 28 71
   133 29 88
   133 30 50
   133 31 35
   133 32 69
   133 33 36
   133 34 37
   133 35 74
   133 36 82
   133 37 50
   133 38 57
   133 39 8
   133 40 27
   133 41 52
   133 42 36
   133 43 1
   133 44 89
   133 45 81
   133 46 68
   133 47 28
   133 48 89
   133 49 82
   133 50 8
   133 51 71
   133 52 87
   133 53 62
   133 54 22
   133 55 50
   133 56 63
   133 57 55
   133 58 36
   133 59 59
   133 60 75
   133 61 63
   133 62 7
   133 63 66
   133 64 53
   133 65 18
   133 66 34
   133 67 87
   133 68 19
   133 69 31
   133 70 92
   133 71 70
   133 72 58
   133 73 15
   133 74 27
   133 75 35
   133 76 42
   133 77 23
   133 78 54
   133 79 14
   133 80 21
   133 81 24
   133 82 30
   133 83 52
   133 84 45
   133 85 35
   133 86 75
   133 87 94
   133 88 73
   133 89 13
   133 90 44
   133 91 59
   133 92 15
   133 93 13
   133 94 96
   133 95 69
   133 96 24
   133 97 3
   133 98 44
   133 99 74
   133 100 65
   134 1 87
   134 2 77
   134 3 8
   134 4 38
   134 5 6
   134 6 33
   134 7 46
   134 8 69
   134 9 33
   134 10 56
   134 11 22
   134 12 15
   134 13 50
   134 14 64
   134 15 59
   134 16 41
   134 17 12
   134 18 70
   134 19 66
   134 20 98
   134 21 59
   134 22 78
   134 23 17
   134 24 86
   134 25 28
   134 26 97
   134 27 65
   134 28 64
   134 29 10
   134 30 53
   134 31 2
   134 32 56
   134 33 80
   134 34 8
   134 35 67
   134 36 74
   134 37 59
   134 38 57
   134 39 54
   134 40 22
   134 41 15
   134 42 84
   134 43 40
   134 44 29
   134 45 38
   134 46 91
   134 47 3
   134 48 2
   134 49 18
   134 50 19
   134 51 64
   134 52 74
   134 53 62
   134 54 93
   134 55 8
   134 56 63
   134 57 59
   134 58 88
   134 59 90
   134 60 55
   134 61 38
   134 62 50
   134 63 35
   134 64 85
   134 65 9
   134 66 30
   134 67 38
   134 68 54
   134 69 97
   134 70 94
   134 71 58
   134 72 7
   134 73 99
   134 74 56
   134 75 84
   134 76 60
   134 77 66
   134 78 83
   134 79 48
   134 80 93
   134 81 14
   134 82 48
   134 83 71
   134 84 45
   134 85 40
   134 86 40
   134 87 23
   134 88 88
   134 89 70
   134 90 73
   134 91 95
   134 92 15
   134 93 31
   134 94 76
   134 95 45
   134 96 11
   134 97 96
   134 98 89
   134 99 23
   134 100 73
   135 1 14
   135 2 24
   135 3 27
   135 4 15
   135 5 5
   135 6 36
   135 7 66
   135 8 93
   135 9 7
   135 10 96
   135 11 87
   135 12 100
   135 13 70
   135 14 87
   135 15 75
   135 16 13
   135 17 84
   135 18 58
   135 19 78
   135 20 18
   135 21 58
   135 22 14
   135 23 91
   135 24 61
   135 25 12
   135 26 28
   135 27 78
   135 28 99
   135 29 91
   135 30 54
   135 31 67
   135 32 21
   135 33 77
   135 34 54
   135 35 5
   135 36 7
   135 37 83
   135 38 83
   135 39 79
   135 40 51
   135 41 31
   135 42 24
   135 43 8
   135 44 48
   135 45 99
   135 46 5
   135 47 78
   135 48 80
   135 49 73
   135 50 46
   135 51 54
   135 52 80
   135 53 42
   135 54 65
   135 55 99
   135 56 45
   135 57 89
   135 58 8
   135 59 95
   135 60 57
   135 61 17
   135 62 37
   135 63 71
   135 64 88
   135 65 51
   135 66 42
   135 67 87
   135 68 9
   135 69 88
   135 70 33
   135 71 32
   135 72 49
   135 73 73
   135 74 53
   135 75 55
   135 76 79
   135 77 19
   135 78 6
   135 79 44
   135 80 92
   135 81 52
   135 82 8
   135 83 20
   135 84 53
   135 85 95
   135 86 74
   135 87 38
   135 88 68
   135 89 32
   135 90 18
   135 91 95
   135 92 70
   135 93 53
   135 94 55
   135 95 54
   135 96 11
   135 97 13
   135 98 26
   135 99 23
   135 100 100
   136 1 19
   136 2 95
   136 3 15
   136 4 97
   136 5 6
   136 6 70
   136 7 47
   136 8 19
   136 9 70
   136 10 38
   136 11 6
   136 12 69
   136 13 21
   136 14 12
   136 15 23
   136 16 54
   136 17 86
   136 18 34
   136 19 49
   136 20 30
   136 21 2
   136 22 30
   136 23 64
   136 24 91
   136 25 4
   136 26 15
   136 27 68
   136 28 24
   136 29 13
   136 30 57
   136 31 19
   136 32 76
   136 33 56
   136 34 94
   136 35 12
   136 36 29
   136 37 13
   136 38 94
   136 39 11
   136 40 94
   136 41 26
   136 42 96
   136 43 40
   136 44 95
   136 45 26
   136 46 33
   136 47 31
   136 48 63
   136 49 38
   136 50 99
   136 51 57
   136 52 51
   136 53 95
   136 54 77
   136 55 13
   136 56 57
   136 57 60
   136 58 11
   136 59 21
   136 60 100
   136 61 57
   136 62 19
   136 63 31
   136 64 70
   136 65 7
   136 66 96
   136 67 91
   136 68 84
   136 69 63
   136 70 8
   136 71 14
   136 72 83
   136 73 68
   136 74 19
   136 75 21
   136 76 34
   136 77 22
   136 78 28
   136 79 19
   136 80 96
   136 81 7
   136 82 61
   136 83 26
   136 84 16
   136 85 79
   136 86 80
   136 87 14
   136 88 7
   136 89 97
   136 90 37
   136 91 15
   136 92 30
   136 93 60
   136 94 18
   136 95 62
   136 96 64
   136 97 75
   136 98 51
   136 99 55
   136 100 3
   137 1 98
   137 2 65
   137 3 46
   137 4 66
   137 5 3
   137 6 75
   137 7 43
   137 8 37
   137 9 75
   137 10 84
   137 11 14
   137 12 58
   137 13 89
   137 14 32
   137 15 45
   137 16 56
   137 17 61
   137 18 57
   137 19 52
   137 20 87
   137 21 25
   137 22 76
   137 23 80
   137 24 65
   137 25 35
   137 26 2
   137 27 63
   137 28 31
   137 29 63
   137 30 52
   137 31 56
   137 32 87
   137 33 55
   137 34 56
   137 35 57
   137 36 89
   137 37 94
   137 38 83
   137 39 60
   137 40 4
   137 41 37
   137 42 16
   137 43 63
   137 44 72
   137 45 93
   137 46 59
   137 47 75
   137 48 50
   137 49 43
   137 50 55
   137 51 39
   137 52 46
   137 53 70
   137 54 51
   137 55 81
   137 56 13
   137 57 97
   137 58 76
   137 59 27
   137 60 97
   137 61 95
   137 62 51
   137 63 30
   137 64 52
   137 65 80
   137 66 87
   137 67 68
   137 68 10
   137 69 56
   137 70 37
   137 71 22
   137 72 72
   137 73 39
   137 74 48
   137 75 11
   137 76 91
   137 77 64
   137 78 16
   137 79 75
   137 80 52
   137 81 100
   137 82 5
   137 83 2
   137 84 65
   137 85 26
   137 86 89
   137 87 6
   137 88 97
   137 89 56
   137 90 91
   137 91 12
   137 92 12
   137 93 93
   137 94 8
   137 95 38
   137 96 30
   137 97 96
   137 98 56
   137 99 7
   137 100 99
   138 1 3
   138 2 58
   138 3 10
   138 4 28
   138 5 27
   138 6 90
   138 7 27
   138 8 52
   138 9 29
   138 10 28
   138 11 92
   138 12 79
   138 13 28
   138 14 40
   138 15 84
   138 16 91
   138 17 82
   138 18 12
   138 19 74
   138 20 48
   138 21 91
   138 22 41
   138 23 29
   138 24 50
   138 25 58
   138 26 58
   138 27 81
   138 28 46
   138 29 34
   138 30 22
   138 31 64
   138 32 33
   138 33 4
   138 34 22
   138 35 99
   138 36 39
   138 37 95
   138 38 29
   138 39 19
   138 40 76
   138 41 56
   138 42 65
   138 43 43
   138 44 12
   138 45 4
   138 46 95
   138 47 26
   138 48 28
   138 49 20
   138 50 98
   138 51 36
   138 52 59
   138 53 96
   138 54 75
   138 55 52
   138 56 5
   138 57 96
   138 58 15
   138 59 4
   138 60 9
   138 61 28
   138 62 85
   138 63 62
   138 64 32
   138 65 14
   138 66 48
   138 67 90
   138 68 96
   138 69 12
   138 70 91
   138 71 52
   138 72 84
   138 73 35
   138 74 97
   138 75 47
   138 76 86
   138 77 18
   138 78 37
   138 79 66
   138 80 69
   138 81 58
   138 82 52
   138 83 63
   138 84 7
   138 85 4
   138 86 50
   138 87 15
   138 88 76
   138 89 4
   138 90 65
   138 91 62
   138 92 65
   138 93 47
   138 94 66
   138 95 3
   138 96 91
   138 97 29
   138 98 56
   138 99 25
   138 100 78
   139 1 37
   139 2 13
   139 3 11
   139 4 52
   139 5 61
   139 6 82
   139 7 8
   139 8 44
   139 9 13
   139 10 8
   139 11 57
   139 12 5
   139 13 44
   139 14 47
   139 15 91
   139 16 40
   139 17 64
   139 18 10
   139 19 48
   139 20 86
   139 21 1
   139 22 64
   139 23 95
   139 24 76
   139 25 13
   139 26 75
   139 27 28
   139 28 17
   139 29 78
   139 30 22
   139 31 74
   139 32 76
   139 33 38
   139 34 42
   139 35 74
   139 36 87
   139 37 10
   139 38 21
   139 39 29
   139 40 72
   139 41 67
   139 42 11
   139 43 79
   139 44 100
   139 45 74
   139 46 92
   139 47 30
   139 48 98
   139 49 46
   139 50 26
   139 51 80
   139 52 55
   139 53 37
   139 54 52
   139 55 96
   139 56 77
   139 57 83
   139 58 55
   139 59 18
   139 60 6
   139 61 75
   139 62 95
   139 63 61
   139 64 2
   139 65 79
   139 66 18
   139 67 72
   139 68 77
   139 69 80
   139 70 88
   139 71 14
   139 72 37
   139 73 16
   139 74 62
   139 75 2
   139 76 100
   139 77 93
   139 78 78
   139 79 3
   139 80 68
   139 81 38
   139 82 12
   139 83 57
   139 84 35
   139 85 5
   139 86 53
   139 87 93
   139 88 41
   139 89 76
   139 90 80
   139 91 26
   139 92 16
   139 93 19
   139 94 76
   139 95 71
   139 96 95
   139 97 86
   139 98 19
   139 99 79
   139 100 5
   140 1 71
   140 2 63
   140 3 62
   140 4 88
   140 5 35
   140 6 42
   140 7 99
   140 8 81
   140 9 17
   140 10 82
   140 11 33
   140 12 52
   140 13 55
   140 14 11
   140 15 85
   140 16 7
   140 17 46
   140 18 42
   140 19 98
   140 20 54
   140 21 57
   140 22 67
   140 23 37
   140 24 15
   140 25 63
   140 26 18
   140 27 11
   140 28 38
   140 29 19
   140 30 65
   140 31 47
   140 32 10
   140 33 80
   140 34 88
   140 35 87
   140 36 37
   140 37 40
   140 38 28
   140 39 34
   140 40 11
   140 41 34
   140 42 83
   140 43 97
   140 44 4
   140 45 32
   140 46 96
   140 47 46
   140 48 39
   140 49 97
   140 50 5
   140 51 44
   140 52 83
   140 53 47
   140 54 99
   140 55 67
   140 56 70
   140 57 96
   140 58 91
   140 59 91
   140 60 58
   140 61 64
   140 62 14
   140 63 42
   140 64 49
   140 65 60
   140 66 71
   140 67 51
   140 68 10
   140 69 6
   140 70 26
   140 71 43
   140 72 55
   140 73 49
   140 74 24
   140 75 13
   140 76 92
   140 77 37
   140 78 18
   140 79 58
   140 80 17
   140 81 89
   140 82 41
   140 83 94
   140 84 23
   140 85 32
   140 86 2
   140 87 7
   140 88 94
   140 89 41
   140 90 78
   140 91 12
   140 92 11
   140 93 31
   140 94 27
   140 95 92
   140 96 66
   140 97 58
   140 98 94
   140 99 91
   140 100 68
   141 1 22
   141 2 88
   141 3 15
   141 4 53
   141 5 84
   141 6 55
   141 7 99
   141 8 59
   141 9 40
   141 10 13
   141 11 76
   141 12 56
   141 13 52
   141 14 97
   141 15 98
   141 16 49
   141 17 18
   141 18 22
   141 19 85
   141 20 93
   141 21 83
   141 22 63
   141 23 34
   141 24 62
   141 25 56
   141 26 86
   141 27 94
   141 28 65
   141 29 41
   141 30 19
   141 31 72
   141 32 44
   141 33 78
   141 34 78
   141 35 64
   141 36 97
   141 37 49
   141 38 2
   141 39 71
   141 40 58
   141 41 72
   141 42 99
   141 43 45
   141 44 67
   141 45 14
   141 46 61
   141 47 21
   141 48 37
   141 49 30
   141 50 78
   141 51 22
   141 52 43
   141 53 76
   141 54 72
   141 55 74
   141 56 30
   141 57 10
   141 58 38
   141 59 69
   141 60 42
   141 61 27
   141 62 77
   141 63 44
   141 64 40
   141 65 11
   141 66 15
   141 67 10
   141 68 72
   141 69 28
   141 70 34
   141 71 48
   141 72 50
   141 73 81
   141 74 14
   141 75 67
   141 76 45
   141 77 74
   141 78 81
   141 79 100
   141 80 34
   141 81 50
   141 82 34
   141 83 74
   141 84 41
   141 85 89
   141 86 71
   141 87 16
   141 88 47
   141 89 67
   141 90 75
   141 91 90
   141 92 92
   141 93 36
   141 94 20
   141 95 67
   141 96 72
   141 97 93
   141 98 74
   141 99 40
   141 100 1
   142 1 36
   142 2 53
   142 3 42
   142 4 45
   142 5 80
   142 6 53
   142 7 10
   142 8 16
   142 9 54
   142 10 74
   142 11 80
   142 12 99
   142 13 95
   142 14 59
   142 15 41
   142 16 25
   142 17 22
   142 18 73
   142 19 92
   142 20 31
   142 21 41
   142 22 55
   142 23 67
   142 24 68
   142 25 43
   142 26 36
   142 27 4
   142 28 17
   142 29 18
   142 30 45
   142 31 52
   142 32 30
   142 33 48
   142 34 55
   142 35 87
   142 36 22
   142 37 67
   142 38 30
   142 39 85
   142 40 70
   142 41 77
   142 42 36
   142 43 94
   142 44 12
   142 45 99
   142 46 44
   142 47 93
   142 48 13
   142 49 77
   142 50 61
   142 51 2
   142 52 65
   142 53 8
   142 54 42
   142 55 15
   142 56 92
   142 57 25
   142 58 50
   142 59 77
   142 60 16
   142 61 73
   142 62 93
   142 63 43
   142 64 76
   142 65 48
   142 66 38
   142 67 91
   142 68 12
   142 69 24
   142 70 27
   142 71 43
   142 72 27
   142 73 50
   142 74 12
   142 75 18
   142 76 53
   142 77 56
   142 78 86
   142 79 99
   142 80 76
   142 81 77
   142 82 8
   142 83 60
   142 84 34
   142 85 40
   142 86 71
   142 87 40
   142 88 26
   142 89 43
   142 90 42
   142 91 62
   142 92 80
   142 93 50
   142 94 35
   142 95 91
   142 96 41
   142 97 79
   142 98 33
   142 99 73
   142 100 78
   143 1 98
   143 2 1
   143 3 99
   143 4 99
   143 5 77
   143 6 65
   143 7 41
   143 8 46
   143 9 66
   143 10 7
   143 11 34
   143 12 76
   143 13 69
   143 14 24
   143 15 91
   143 16 7
   143 17 43
   143 18 86
   143 19 90
   143 20 26
   143 21 25
   143 22 45
   143 23 96
   143 24 98
   143 25 80
   143 26 8
   143 27 62
   143 28 22
   143 29 19
   143 30 65
   143 31 8
   143 32 30
   143 33 59
   143 34 3
   143 35 26
   143 36 23
   143 37 44
   143 38 4
   143 39 62
   143 40 92
   143 41 38
   143 42 36
   143 43 72
   143 44 23
   143 45 20
   143 46 57
   143 47 44
   143 48 1
   143 49 26
   143 50 44
   143 51 99
   143 52 91
   143 53 64
   143 54 68
   143 55 42
   143 56 12
   143 57 100
   143 58 53
   143 59 33
   143 60 29
   143 61 69
   143 62 41
   143 63 8
   143 64 5
   143 65 99
   143 66 60
   143 67 57
   143 68 25
   143 69 8
   143 70 19
   143 71 83
   143 72 30
   143 73 5
   143 74 34
   143 75 26
   143 76 69
   143 77 97
   143 78 9
   143 79 56
   143 80 77
   143 81 30
   143 82 35
   143 83 61
   143 84 83
   143 85 37
   143 86 10
   143 87 91
   143 88 63
   143 89 33
   143 90 97
   143 91 54
   143 92 24
   143 93 37
   143 94 51
   143 95 28
   143 96 71
   143 97 44
   143 98 23
   143 99 85
   143 100 49
   144 1 67
   144 2 26
   144 3 23
   144 4 22
   144 5 93
   144 6 7
   144 7 37
   144 8 23
   144 9 74
   144 10 63
   144 11 2
   144 12 82
   144 13 71
   144 14 92
   144 15 97
   144 16 7
   144 17 65
   144 18 58
   144 19 49
   144 20 65
   144 21 1
   144 22 14
   144 23 9
   144 24 74
   144 25 72
   144 26 60
   144 27 57
   144 28 57
   144 29 98
   144 30 35
   144 31 49
   144 32 80
   144 33 74
   144 34 88
   144 35 11
   144 36 88
   144 37 16
   144 38 9
   144 39 54
   144 40 81
   144 41 70
   144 42 82
   144 43 37
   144 44 69
   144 45 56
   144 46 22
   144 47 68
   144 48 79
   144 49 42
   144 50 7
   144 51 7
   144 52 90
   144 53 63
   144 54 88
   144 55 11
   144 56 30
   144 57 23
   144 58 50
   144 59 13
   144 60 60
   144 61 39
   144 62 94
   144 63 59
   144 64 1
   144 65 59
   144 66 79
   144 67 72
   144 68 30
   144 69 34
   144 70 13
   144 71 62
   144 72 90
   144 73 95
   144 74 73
   144 75 10
   144 76 22
   144 77 87
   144 78 74
   144 79 63
   144 80 62
   144 81 75
   144 82 52
   144 83 76
   144 84 28
   144 85 78
   144 86 35
   144 87 43
   144 88 75
